Origen,Destino,Total
lacaixa.es,hp.,2
lacaixa.es,rotom.es,2
lacaixa.es,abantia.com,2
sungard.com,capgemini.com;miguel-angel.gonzalez-fernan,4
lacaixa.es,externos.itnow.es;,1
lacaixa.es,cotasp01.lacaixa.es,4
lacaixa.es,novotec.es,4
lacaixa.es,caixacard.net,12
lacaixa.es,ujitsu.com,2
lacaixa.es,collelldevall.cat,2
lacaixa.es,gestoriacoll.com,47
lacaixa.es,iberaval.es,2
lacaixa.es,notyco.com,3
accenture.com,externos.itnow.es,4
lacaixa.es,iberdrola.es,6
lacaixa.es,ferrovial.com,8
silk.es,hp.com,43
lacaixa.es,betonc.com,2
lacaixa.es,serviabertis.com,51
elacaixa.com,ts.fujitsu.com,12
lacaixa.es,lacaixa.es;organis,40
lacaixa.es,capgemini.c,1
lacaixa.es,gdscusa.es,48
lacaixa.es,aeroparquet.com,2
lacaixa.es,cespa.es,2
lacaixa.es,eulen.com,7
agentescaixa.lacaixa.es,franchise.phonehouse.es,1
capgemini.com,capgemini.com,2
lacaixa.es,zurich.com,2
escolesgarbi.org,itnow.es,2
promocaixa.es,everis.com,1
lacaixa.es,planeta.es,4
lacaixa.es,itadbp01.ia.lacaixa.es,2
lacaixa.es,vithas.es,2
lacaixa.es,endesa.es,19
lacaixa.es,ataire.com,1
lacaixa.es,cayton.es,2
lacaixa.es,agencaixa.com,1
lacaixa.es,orthospain.com,2
lacaixa.es,ciseurope.eu,6
lacaixa.es,hpcds.com,3
lacaixa.es,selfoods.es,1
mrtasp07.ia.lacaixa.es,externos.itnow.es,41
lacaixa.es,servisama.com,2
itnow.es,lacaixa.es,4
lacaixa.es,associats.cat,4
lacaixa.es,ferrergrupo.com,9
lacaixa.es,tinsa.es,16
lacaixa.es,hitachiconsulting.com,2
lacaixa.es,msn.com,2
lacaixa.es,mango.es,2
lacaixa.es,ohl.es,1
lacaixa.es,covalco.es,4
lacaixa.es,icab.es,2
lacaixa.es,assessorsassociats.com,28
lacaixa.es,acsa.es,1
lacaixa.es,gamesacorp.com,1
lacaixa.es,rodisa.es,4
lacaixa.es,catalanaoccidente.com,2
lacaixa.es,kautec.net,4
lacaixa.es,corpcld.com,5
lacaixa.es,tf7mnasr02.lacaixa.es,1
bancobpi.pt,criteria.com,2
lacaixa.es,live.com,12
lacaixa.es,burjons.cat,4
lacaixa.es,hotmail.com,142
psicotec.es,itnow.es,1
lacaixa.es,gasnatural,4
lacaixa.es,saint-gobain.com,2
lacaixa.es,sorea.cat,13
icaasp52.lacaixa.es,capgemini.com,2
lacaixa.es,tec,4
lacaixa.es,autogrill.net,1
lacaixa.es,yahoo.es,9
lacaixa.es,sice.com,4
lacaixa.es,catsa.com,9
lacaixa.es,gobiernodecanarias.org,5
lacaixa.es,medgaz.com,8
lacaixa.es,comsaemte.com,39
lacaixa.es,tarinas.cat,4
lacaixa.es,prosidmed.com,2
lacaixa.es,preinfa.com,2
glc.es,capgemini.com,5
lacaixa.es,tradecaixa.com,2
lacaixa.es,husa.es,5
lacaixa.es,applus.com,8
lacaixa.es,gdscusa.e,8
iemed.org,fundaciolacaixa.es,1
lacaixa.es,cx.es.sogeti.com,5
lacaixa.es,mrtasp07.ia.lacaixa.es,13
lacaixa.es,hp.com;ju,2
lacaixa.es,borges.es,3
lacaixa.es,everis.com;franc,1
lacaixa.es,nexusenergia.com,1
lacaixa.es,lindorff.com,1
capgemini.com,capgemini.c,4
lacaixa.es,db.com;francisco.e,1
lacaixa.es,musaat.es,2
lacaixa.es,proveedorex,2
lacaixa.es,gasnaturalfenosa.com,1
lacaixa.es,everis.com,2
telefonica.com,caixacard.net,5
lacaixa.es,cuatrecasas.com,1
lacaixa.es,miquel.es,1
lacaixa.es,grcasp01.lacaixa.es,2
lacaixa.es,mrxasp13.lacaixa.es,3
viajeseci.es,criteria.com,1
lacaixa.es,policia.es,2
lacaixa.es,panrico.com,13
lacaixa.es,ivi.es,5
lacaixa.es,ts.fujitsu.com;,5
lacaixa.es,fib.upc.es,4
lacaixa.es,albacora.es,2
lacaixa.es,laquintana.com,1
silk.es,everis.com,2
lacaixa.es,axisgestion.es,2
lacaixa.es,maderas-quiros.es,1
lacaixa.es,bazansl.com,2
lacaixa.es,schneider-electric.com,1
lacaixa.es,indrabmb.es,8
lacaixa.es,petrocat.cat,1
lacaixa.es,telefonica.es,11
lacaixa.es,cfnavarra.es,3
lacaixa.es,serviciosbancarios.com;ai,1
lacaixa.es,lechepascual.com,2
lacaixa.es,scubaelx.com,2
lacaixa.es,gallinablancastar.com,2
lacaixa.es,cotasp02.lacaixa.es,4
lacaixa.es,cemolins.es,9
lacaixa.es,arcovaloraciones.com,5
lacaixa.es,ono.com,1
lacaixa.es,bonarea.com,3
itnow.es,itnow.es,5
lacaixa.es,st-tasacion.es,55
lacaixa.es,dragadosoffshore.es,4
lacaixa.es,eu.exide.com,1
lacaixa.es,repsol.com,2
lacaixa.es,grupogodo.com,1
invercaixa.es,capgemini.com;franc,2
lacaixa.es,educacion.navarra.es,3
lacaixa.es,portaventura.es,13
lacaixa.es,coitim.es,2
lacaixa.es,paternasesores.es,2
lacaixa.es,serviciosbancarios.com,83
lacaixa.es,tecnocom,2
lacaixa.es,eqesteve.com,15
indra.es,caixacard.net,4
lacaixa.es,telefon,1
lacaixa.es,live.com.mx,3
lacaixa.es,segurcaixadeslas.es,2
lacaixa.es,inoxmim.com,2
lacaixa.es,gabinet-oliva.com,9
lacaixa.es,capgemini.,2
lacaixa.es,suministrosherencia.com,4
lacaixa.es,logista.es,1
lacaixa.es,capgemini.es,7
lacaixa.es,revlon.com,2
lacaixa.es,vegajardin.com,2
lacaixa.es,lacaixa.es;buzonge,4
lacaixa.es,dragados.com,1
lacaixa.es,manpower.es,1
lacaixa.es,vidacaixa.es,29
lacaixa.es,edssa.com,3
lacaixa.es,globalsteelwire.com,4
mrxasp13.lacaixa.es,everis.com,6
lacaixa.es,tecn,1
lacaixa.es,agbar.es,9
lacaixa.es,mutuauniversal.net,6
lacaixa.es,labco.eu,1
lacaixa.es,silk.es,23
lacaixa.es,canaragua.es,1
lacaixa.es,ts.fujitsu.com,2
glc.es,itnow.es,8
lacaixa.es,yaho,2
lacaixa.es,ceca.es;cuentas.oper,4
lacaixa.es,telefonica.com,4
indra.es,indrabmb.es,4
lacaixa.es,invercaixa.es,2
indra.es,indra.es,1
lacaixa.es,trbasp01.lacaixa.es,4
lacaixa.es,grupotgt.es,1
lacaixa.es,principiosactivos.com,12
lacaixa.es,dipusevilla.es,1
gdscusa.es,lacaixa.es,1
gdscusa.es,gdscusa.es,2
lacaixa.es,ya.com,2
fundacionlacaixa.es,criteria.com,1
lacaixa.es,hotmail.es,20
segurcaixaholding.com,segurcaixaholding.com,1
ecoportal.net,lacaixa.es,8
mrtasp07.ia.lacaixa.es,itnow.es,15
lacaixa.es,contagestion.net,1
lacaixa.es,lidl.es,4
lacaixa.es,yamaha-motor-center.com,2
lacaixa.es,mango.com,3
lacaixa.es,segurcaixaholding.com,9
lacaixa.es,incavesa.es,1
lacaixa.es,cirsa.com,2
telefonica.es,itnow.es,1
lacaixa.es,criteria.com,2
lacaixa.es,igae.minhap.es,4
accenture.com,itnow.es,34
lacaixa.es,teicorporativa.com,1
lacaixa.es,cangasdeporte.com,2
lacaixa.es,iberia.es,2
lacaixa.es,sonae.pt,6
lacaixa.es,segurcaixaadeslas.es,15
lacaixa.es,aiguesdebarcelona.cat,4
lacaixa.es,once.es,4
silk.es,opentrends.net,13
lacaixa.es,servihabitat.com,33
lacaixa.es,monseovp01.lacaixa.es,2
lacaixa.es,telefonica.com;mariaangeles.pascualg,14
lacaixa.es,es.cciberianpartners.com,2
lacaixa.es,teixido.net,31
lacaixa.es,layetana.com,2
lacaixa.es,carrefour.com,2
lacaixa.es,insags.com;,1
lacaixa.es,saba.eu,4
silk.es,insags.com,14
lacaixa.es,novagalicia.es,2
lacaixa.es,sedal.com,4
lacaixa.es,sorigue.com,4
lacaixa.es,bellsola.com,2
lacaixa.es,gmail.com,87
lacaixa.es,h10hotels.com,18
lacaixa.es,hp.com,23
lacaixa.es,tecnocom.e,2
lacaixa.es,coreinvestments.es,6
lacaixa.es,sacyr.com,5
sungard.com,capgemini.c,2
lacaixa.es,la,1
silk.es,tecnocom.es,151
lacaixa.es,datacontrolasesores.com,1
lacaixa.es,habitat.es,2
lacaixa.es,lecta.com,4
lacaixa.es,itnow,1
lacaixa.es,gruparnal.com,1
lacaixa.es,arroyabe.es,2
lacaixa.es,atento.es,1
lacaixa.es,me.com,2
lacaixa.es,lacaixa.es;dp,2
lacaixa.es,logiccontrol.es,126
